,longitude,latitude,LCOH,Wind turbines,Solar platforms,Electrolyzers,Desalination equipment,Storage volume,Conversion devices,Reconversion devices,Transport medium,FPSO volume,Distance sea
69,7.880000000000001,53.95,2.7142197546570164,52.0,1.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6579.364657693315
70,8.08,53.95,2.725787500049009,52.0,15.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6560.343109196008
71,8.280000000000001,53.95,2.766988203469905,56.0,4.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6541.333396830844
72,8.48,53.95,2.8409343388290074,58.0,13.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6522.33564180553
73,8.68,53.95,2.962036506977466,65.0,9.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6503.34996661697
74,8.88,53.95,2.9661293426363033,65.0,9.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6484.376495068886
75,9.08,53.95,3.1721097851202114,79.0,19.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6465.4153522896495
76,9.280000000000001,53.95,3.2941643358881016,86.0,16.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6446.466664750374
77,9.48,53.95,3.3686553704561155,93.0,5.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6427.530560283235
78,9.68,53.95,3.3625710542320264,92.0,6.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6408.607168100047
79,9.88,53.95,3.3668749585928537,92.0,6.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6389.696618811072
80,6.08,53.75,2.6493968139165753,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6739.969734594186
81,6.28,53.75,2.6459159464972815,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6720.832305111451
82,6.48,53.75,2.643006155045913,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6701.7056711209025
83,6.680000000000001,53.75,2.6410684258500234,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6682.589943005471
84,6.880000000000001,53.75,2.640577422020544,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6663.485232293434
85,7.08,53.75,2.6526289095563076,48.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6644.391651674125
86,7.28,53.75,2.675101350893883,49.0,16.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6625.309315013894
87,7.48,53.75,2.69099260988833,51.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6606.238337372208
88,7.680000000000001,53.75,2.7061335236760797,52.0,1.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6587.178835018038
89,7.880000000000001,53.75,2.7100375771834564,52.0,1.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6568.130925446432
90,8.08,53.75,2.722116706748958,52.0,14.999999999999233,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6549.094727395299
91,8.280000000000001,53.75,2.763737140580081,56.0,4.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6530.070360862445
92,8.48,53.75,2.8380304280403807,58.0,13.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6511.057947122833
93,8.68,53.75,2.9594228430356315,65.0,9.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6492.057608746055
94,8.88,53.75,2.963761190750787,65.0,9.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6473.06946961407
95,9.08,53.75,3.1699516930372753,79.0,19.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6454.093654939143
96,9.280000000000001,53.75,3.292187918493427,86.0,16.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6435.130291282073
