,longitude,latitude,LCOH,Wind turbines,Solar platforms,Electrolyzers,Desalination equipment,Storage volume,Conversion devices,Reconversion devices,Transport medium,FPSO volume,Distance sea
101,6.28,53.550000000000004,2.8027967544932735,47.0,3.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6709.740847921206
102,6.48,53.550000000000004,2.8223509930989064,49.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6690.59954475262
103,6.680000000000001,53.550000000000004,2.849869112733322,51.0,9.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6671.469141830832
104,6.880000000000001,53.550000000000004,2.848697351821503,51.0,9.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6652.349750707073
105,7.08,53.550000000000004,2.9221629604099495,57.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6633.2414840982065
106,7.28,53.550000000000004,2.976245792821318,57.0,10.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6614.14445590273
107,7.48,53.550000000000004,3.0308805143801965,61.0,9.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6595.058781217046
108,7.680000000000001,53.550000000000004,3.0679914684231044,64.0,0.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6575.9845763518915
109,7.880000000000001,53.550000000000004,3.072403804634223,64.0,0.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6556.921958849038
110,8.08,53.550000000000004,3.0866451869306255,64.0,16.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6537.871047498188
111,8.280000000000001,53.550000000000004,3.144583100571098,68.0,20.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6518.831962354108
112,8.48,53.550000000000004,3.2193746999711466,71.0,0.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6499.8048247539955
113,8.68,53.550000000000004,3.370203067397527,79.0,0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6480.789757335078
114,8.88,53.550000000000004,3.3746919763252388,79.0,0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6461.786884052449
115,9.08,53.550000000000004,3.5322619803743893,91.0,-0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6442.79633019715
116,9.280000000000001,53.550000000000004,3.615749909525184,93.0,15.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6423.818222414497
117,9.48,53.550000000000004,3.6365764317901417,95.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6404.852688722635
118,9.68,53.550000000000004,3.6283205249457846,94.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6385.899858531395
119,9.88,53.550000000000004,3.6328224918739744,94.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6366.959862661346
120,6.08,53.35,2.976659790186632,57.0,0.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6717.841632661468
121,6.28,53.35,3.010497178913247,60.0,-0.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6698.67481893087
122,6.48,53.35,3.0456547714619315,63.0,2.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6679.518788742399
123,6.680000000000001,53.35,3.0732228623394415,62.0,2.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6660.373652511235
124,6.880000000000001,53.35,3.071664016553401,62.0,2.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6641.239521806804
125,7.08,53.35,3.1738124723946823,69.0,18.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6622.116509368659
126,7.28,53.35,3.247802602615814,75.0,7.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6603.004729122623
127,7.48,53.35,3.3207716860130727,77.0,5.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6583.9042961971145
128,7.680000000000001,53.35,3.3774725207788956,81.0,7.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6564.815326939712
129,7.880000000000001,53.35,3.3819508457668483,81.0,7.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6545.737938933936
130,8.08,53.35,3.41614424222835,80.0,4.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6526.672251016266
131,8.280000000000001,53.35,3.46258880926017,83.0,10.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6507.618383293373
132,8.48,53.35,3.5345515900753113,88.0,16.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6488.576457159602
133,8.68,53.35,3.6143757668373633,94.0,14.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6469.5465953146795
134,8.88,53.35,3.6188886796312767,94.0,14.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6450.528921781668
135,9.08,53.35,3.6973939761522288,97.0,0.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6431.52356192517
136,9.280000000000001,53.35,3.686190582173552,99.0,5.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6412.530642469764
137,9.48,53.35,3.6748896216760127,98.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6393.550291518709
138,9.68,53.35,3.666141240208653,96.0,20.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6374.582638572888
139,9.88,53.35,3.6706596803175486,96.0,20.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6355.627814550032
140,6.08,53.15,3.1823138991388826,69.0,9.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6706.815986952923
141,6.28,53.15,3.2556747094015783,72.0,0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6687.634395828735
142,6.48,53.15,3.273841395202447,73.0,14.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6668.4635812848355
143,6.680000000000001,53.15,3.2844221176759643,74.0,14.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6649.303653745379
144,6.880000000000001,53.15,3.283857005162116,74.0,14.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6630.154724793129
145,7.08,53.15,3.336673352208296,75.0,5.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6611.016907185461
146,7.28,53.15,3.3927902339839684,79.0,9.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6591.890314870586
147,7.48,53.15,3.456925159763211,84.0,4.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6572.775063003984
148,7.680000000000001,53.15,3.520251768977535,85.0,8.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6553.671267965065
149,7.880000000000001,53.15,3.524308593484925,85.0,8.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6534.579047374054
150,8.08,53.15,3.5783032721268007,89.0,6.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6515.498520109123
151,8.280000000000001,53.15,3.620852918046278,92.0,6.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6496.429806323715
152,8.48,53.15,3.6428462772561585,93.0,14.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6477.373027464153
153,8.68,53.15,3.693351966263745,97.0,6.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6458.328306287455
154,8.88,53.15,3.6977598154864553,97.0,6.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6439.295766879405
155,9.08,53.15,3.741070919500184,100.0,7.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6420.275534672874
156,9.280000000000001,53.15,3.732760610647251,99.0,7.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6401.267736466378
157,9.48,53.15,3.720176887135279,98.0,0.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6382.272500442917
158,9.68,53.15,3.705864967423444,100.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6363.2899561890235
159,9.88,53.15,3.7103423879399715,100.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6344.320234714137
160,6.08,52.95,3.2836935061461685,73.0,11.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6695.81618156019
161,6.28,52.95,3.3652035769877213,80.0,3.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6676.619756881359
162,6.48,52.95,3.378155867776067,77.0,18.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6657.434101160306
163,6.680000000000001,52.95,3.3681860680165885,77.0,4.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6638.259324825282
164,6.880000000000001,52.95,3.367848399306157,77.0,4.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6619.095539467491
165,7.08,52.95,3.4056715099133634,80.0,2.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6599.94285785718
166,7.28,52.95,3.444485462348358,83.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6580.801393959952
167,7.48,52.95,3.515089071849258,88.0,7.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6561.6712629533195
168,7.680000000000001,52.95,3.583690500496525,90.0,0.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6542.552581243447
169,7.880000000000001,52.95,3.587148425409185,90.0,0.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6523.445466482148
170,8.08,52.95,3.6589351861932125,95.0,7.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6504.350037584115
171,8.280000000000001,52.95,3.695598696320244,94.0,9.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6485.266414744371
172,8.48,52.95,3.703301348412616,98.0,4.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6466.194719455969
173,8.68,52.95,3.734780180570561,100.0,7.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6447.1350745279315
174,8.88,52.95,3.7389816241782086,100.0,7.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6428.087604103439
175,9.08,52.95,3.7589580456825007,98.0,2.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6409.05243367826
176,9.280000000000001,52.95,3.7633568911674815,101.0,12.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6390.02969011944
177,9.48,52.95,3.754322801586779,100.0,11.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6371.019501684259
178,9.68,52.95,3.758072800748373,100.0,10.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6352.021998039419
179,9.88,52.95,3.7624577067735685,100.0,10.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6333.037310280528
180,6.08,52.75,3.289641298269492,73.0,11.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6684.842394803779
181,6.28,52.75,3.371744276203639,80.0,3.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6665.63108093267
182,6.48,52.75,3.3852406635449017,77.0,18.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6646.430527734102
183,6.680000000000001,52.75,3.3756497743324796,77.0,4.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6627.240845635506
184,6.880000000000001,52.75,3.375409066248361,77.0,4.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6608.062146231545
185,7.08,52.75,3.4130118597969807,80.0,2.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6588.894542300323
186,7.28,52.75,3.45136517140042,83.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6569.738147819787
187,7.48,52.75,3.52139329329782,88.0,7.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6550.593077984365
188,7.680000000000001,52.75,3.5894053905494476,90.0,0.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6531.459449221829
