,longitude,latitude,LCOH,Wind turbines,Solar platforms,Electrolyzers,Desalination equipment,Storage volume,Conversion devices,Reconversion devices,Transport medium,FPSO volume,Distance sea
70,8.08,53.95,3.1091809057408506,49.0,7.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6560.343109196008
71,8.280000000000001,53.95,3.167521333038647,52.0,15.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6541.333396830844
72,8.48,53.95,3.259947345721138,55.0,3.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6522.33564180553
73,8.68,53.95,3.4243232110779678,62.0,0.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6503.34996661697
74,8.88,53.95,3.4284160467368046,62.0,0.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6484.376495068886
75,9.08,53.95,3.711779690442252,76.0,3.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6465.4153522896495
76,9.280000000000001,53.95,3.8810578639703857,83.0,7.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6446.466664750374
77,9.48,53.95,3.990151007994073,86.0,19.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6427.530560283235
78,9.68,53.95,3.981001045367514,88.0,21.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6408.607168100047
79,9.88,53.95,3.9853049497283406,88.0,21.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6389.696618811072
80,6.08,53.75,3.010957755273901,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6739.969734594186
81,6.28,53.75,3.0038525499891255,46.0,19.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6720.832305111451
82,6.48,53.75,3.004567096403239,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6701.7056711209025
83,6.680000000000001,53.75,3.0026293672073483,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6682.589943005471
84,6.880000000000001,53.75,3.002138363377869,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6663.485232293434
85,7.08,53.75,3.0196568831496786,48.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6644.391651674125
86,7.28,53.75,3.049202272653194,49.0,16.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6625.309315013894
87,7.48,53.75,3.0727931250936003,48.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6606.238337372208
88,7.680000000000001,53.75,3.092828979871296,49.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6587.178835018038
89,7.880000000000001,53.75,3.0967330333786727,49.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6568.130925446432
90,8.08,53.75,3.1055101124408004,49.0,7.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6549.094727395299
91,8.280000000000001,53.75,3.164270270148823,52.0,15.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6530.070360862445
92,8.48,53.75,3.257043434932511,55.0,3.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6511.057947122833
93,8.68,53.75,3.421709547136133,62.0,0.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6492.057608746055
94,8.88,53.75,3.4260478948512887,62.0,0.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6473.06946961407
95,9.08,53.75,3.709621598359316,76.0,3.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6454.093654939143
96,9.280000000000001,53.75,3.879081446575712,83.0,7.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6435.130291282073
97,9.48,53.75,3.988333290369087,86.0,19.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6416.179506570626
98,9.68,53.75,3.9793232310204845,88.0,21.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6397.241430118238
99,9.88,53.75,3.983751502284383,88.0,21.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6378.316192642971
100,6.08,53.550000000000004,3.055312547019419,47.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6728.892940935161
101,6.28,53.550000000000004,3.053016610045223,47.0,3.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6709.740847921206
102,6.48,53.550000000000004,3.0796798286870692,49.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6690.59954475262
103,6.680000000000001,53.550000000000004,3.1150285134717577,51.0,9.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6671.469141830832
104,6.880000000000001,53.550000000000004,3.113856752559938,51.0,9.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6652.349750707073
105,7.08,53.550000000000004,3.205901042118118,53.0,23.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6633.2414840982065
106,7.28,53.550000000000004,3.2666142510916636,57.0,10.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6614.14445590273
107,7.48,53.550000000000004,3.335767593187158,61.0,9.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6595.058781217046
108,7.680000000000001,53.550000000000004,3.3816428677703754,61.0,-0.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6575.9845763518915
109,7.880000000000001,53.550000000000004,3.386055203981493,61.0,0.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6556.921958849038
110,8.08,53.550000000000004,3.4019311607550278,61.0,17.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6537.871047498188
111,8.280000000000001,53.550000000000004,3.4679637454791212,65.0,11.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6518.831962354108
112,8.48,53.550000000000004,3.561819712914852,68.0,-0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6499.8048247539955
113,8.68,53.550000000000004,3.7450863820950318,76.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6480.789757335078
114,8.88,53.550000000000004,3.749575291022743,76.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6461.786884052449
115,9.08,53.550000000000004,3.941593894048227,84.0,13.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6442.79633019715
116,9.280000000000001,53.550000000000004,4.043151792346371,90.0,11.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6423.818222414497
117,9.48,53.550000000000004,4.068758754643156,91.0,18.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6404.852688722635
118,9.68,53.550000000000004,4.060220464600029,90.0,23.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6385.899858531395
119,9.88,53.550000000000004,4.064722431528218,90.0,23.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6366.959862661346
120,6.08,53.35,3.2664269275285935,57.0,0.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6717.841632661468
121,6.28,53.35,3.3095698256310615,57.0,-0.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6698.67481893087
122,6.48,53.35,3.3544368248540772,60.0,0.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6679.518788742399
123,6.680000000000001,53.35,3.384614501148788,62.0,2.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6660.373652511235
124,6.880000000000001,53.35,3.3830556553627473,62.0,2.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6641.239521806804
125,7.08,53.35,3.504670798761001,66.0,10.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6622.116509368659
126,7.28,53.35,3.597588189023049,71.0,20.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6603.004729122623
127,7.48,53.35,3.6853039799014486,74.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6583.9042961971145
128,7.680000000000001,53.35,3.7553589094989657,78.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6564.815326939712
129,7.880000000000001,53.35,3.759837234486918,78.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6545.737938933936
130,8.08,53.35,3.799822125045698,80.0,4.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6526.672251016266
131,8.280000000000001,53.35,3.8566054550021214,80.0,11.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6507.618383293373
132,8.48,53.35,3.9444626251942356,85.0,13.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6488.576457159602
133,8.68,53.35,4.041999900764481,91.0,5.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6469.5465953146795
134,8.88,53.35,4.046512813558395,91.0,5.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6450.528921781668
135,9.08,53.35,4.143508776773453,93.0,23.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6431.52356192517
136,9.280000000000001,53.35,4.130278841040536,92.0,21.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6412.530642469764
137,9.48,53.35,4.115316165034242,94.0,14.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6393.550291518709
138,9.68,53.35,4.1047778479661226,93.0,16.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6374.582638572888
139,9.88,53.35,4.109296288075019,93.0,16.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6355.627814550032
140,6.08,53.15,3.5116749425651372,63.0,2.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6706.815986952923
141,6.28,53.15,3.604110713098931,68.0,23.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6687.634395828735
142,6.48,53.15,3.6256810472803505,70.0,11.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6668.4635812848355
143,6.680000000000001,53.15,3.639233996919512,71.0,10.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6649.303653745379
144,6.880000000000001,53.15,3.638668884405663,71.0,10.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6630.154724793129
145,7.08,53.15,3.7021879263316655,75.0,5.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6611.016907185461
146,7.28,53.15,3.7721679950036258,76.0,10.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6591.890314870586
147,7.48,53.15,3.850863396146903,81.0,0.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6572.775063003984
148,7.680000000000001,53.15,3.925674417447945,85.0,8.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6553.671267965065
149,7.880000000000001,53.15,3.9297312419553347,85.0,8.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6534.579047374054
150,8.08,53.15,3.9979007759281884,86.0,8.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6515.498520109123
151,8.280000000000001,53.15,4.048022181361162,89.0,3.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6496.429806323715
152,8.48,53.15,4.074141285471115,90.0,11.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6477.373027464153
153,8.68,53.15,4.136727287390293,94.0,0.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6458.328306287455
154,8.88,53.15,4.141135136613004,94.0,0.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6439.295766879405
155,9.08,53.15,4.194767976199944,97.0,0.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6420.275534672874
156,9.280000000000001,53.15,4.184157901173084,96.0,2.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6401.267736466378
157,9.48,53.15,4.16791899293871,94.0,20.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6382.272500442917
158,9.68,53.15,4.1512798710084455,93.0,13.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6363.2899561890235
159,9.88,53.15,4.1557572915249725,93.0,13.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6344.320234714137
160,6.08,52.95,3.6319904569869625,70.0,3.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6695.81618156019
161,6.28,52.95,3.733951856217354,73.0,15.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6676.619756881359
162,6.48,52.95,3.750785441316542,74.0,19.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6657.434101160306
163,6.680000000000001,52.95,3.739973792257327,74.0,5.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6638.259324825282
164,6.880000000000001,52.95,3.7396361235468953,74.0,5.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6619.095539467491
165,7.08,52.95,3.7862556514653605,77.0,0.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6599.94285785718
166,7.28,52.95,3.8342764492964436,79.0,20.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6580.801393959952
167,7.48,52.95,3.916516181204044,81.0,19.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6561.6712629533195
168,7.680000000000001,52.95,4.001602640049327,86.0,19.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6542.552581243447
169,7.880000000000001,52.95,4.005060564961988,86.0,19.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6523.445466482148
170,8.08,52.95,4.093452708001633,89.0,1.0,31.0,30.0,55016.95421462597,9,5.0,Ammonia,558494.057543019,6504.350037584115
171,8.280000000000001,52.95,4.137164466794656,94.0,9.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6485.266414744371
172,8.48,52.95,4.147249216637088,94.0,18.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6466.194719455969
173,8.68,52.95,4.185525360396556,96.0,20.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6447.1350745279315
174,8.88,52.95,4.189726804004205,96.0,20.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6428.087604103439
175,9.08,52.95,4.213725550031979,95.0,3.0,31.0,30.0,55016.95421462597,9,5.0,Ammonia,558494.057543019,6409.05243367826
176,9.280000000000001,52.95,4.219370741392558,95.0,5.0,31.0,30.0,55016.95421462597,9,5.0,Ammonia,558494.057543019,6390.02969011944
177,9.48,52.95,4.207587925666173,97.0,3.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6371.019501684259
178,9.68,52.95,4.212622714718365,97.0,4.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6352.021998039419
179,9.88,52.95,4.217007620743561,97.0,4.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6333.037310280528
180,6.08,52.75,3.637938249110286,70.0,3.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6684.842394803779
181,6.28,52.75,3.740492555433272,73.0,15.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6665.63108093267
182,6.48,52.75,3.757870237085377,74.0,19.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6646.430527734102
183,6.680000000000001,52.75,3.7474374985732175,74.0,5.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6627.240845635506
184,6.880000000000001,52.75,3.747196790489099,74.0,5.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6608.062146231545
185,7.08,52.75,3.7935960013489773,77.0,0.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6588.894542300323
186,7.28,52.75,3.8411561583485057,79.0,20.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6569.738147819787
187,7.48,52.75,3.922820402652606,81.0,19.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6550.593077984365
188,7.680000000000001,52.75,4.007317530102251,86.0,19.0,30.0,29.0,53242.21375608965,9,5.0,Ammonia,540478.1202029216,6531.459449221829
